Date,Open,High,Low,Close,Volume,Adj Close
10/5/2007,66,67,62,62,8417000,59.75
10/4/2007,61.5,65.75,59.4,65.25,11325000,62.88
10/3/2007,63.55,66.25,58.05,61.4,15314700,59.17
10/1/2007,63,64.7,60.05,63.1,10447200,60.81
9/28/2007,59.1,63.7,58.05,61.9,19879100,59.65
9/27/2007,62.45,62.9,57.7,58.55,15506000,56.42
9/26/2007,52.55,61.75,52.5,60.4,27006200,58.21
9/25/2007,53,54,51.3,52.4,3227000,50.5
9/24/2007,51.95,53.4,50.8,52.65,4374800,50.74
9/21/2007,51.7,51.95,50.25,50.55,2352400,48.71
9/20/2007,51.5,52.25,50.5,51.4,3670800,49.53
9/19/2007,52.7,53.4,50.2,50.65,3170000,48.81
9/18/2007,54.9,54.9,51.1,51.45,3444600,49.58
9/17/2007,53.3,53.35,51.45,51.65,3396900,49.77
9/14/2007,54.8,54.9,51.55,52.2,5560800,50.3
9/13/2007,53.5,54.7,52,54.05,9973600,52.09
9/12/2007,53,53.1,50.95,51.6,2253500,49.73
9/11/2007,52.75,54.15,52.2,52.4,5533300,50.5
9/10/2007,50.5,53.3,50.1,52.1,2912200,50.21
9/7/2007,52.25,52.8,50.7,51.1,1429000,49.24
9/6/2007,51.5,53.15,51.5,52.1,2487900,50.21
9/5/2007,52.9,54.4,51.55,51.55,4818200,49.68
9/4/2007,52.1,53.5,51.5,52.3,7498200,50.4
9/3/2007,48.5,51.8,48,51.7,6188400,49.82
8/31/2007,47.4,48.7,46.8,48,4408500,46.26
8/30/2007,47.05,47.8,46,46.4,2673400,44.71
8/29/2007,45,48.1,44.5,46.85,4975400,45.15
8/28/2007,45.7,46.5,44.1,45.85,1756400,44.18
8/27/2007,46.4,46.5,44.95,45.05,2756100,43.41
8/24/2007,44.9,46.65,44,45.5,7799000,43.85
8/23/2007,44.1,44.9,42.2,43.8,1834400,42.21
8/22/2007,42.2,43.45,41.2,42.85,896500,41.29
8/21/2007,44,45.35,41.8,42.25,1452600,40.72
8/20/2007,44.8,44.8,42.9,43.25,672900,41.68
8/17/2007,43.05,43.8,41.8,42.4,882900,40.86
8/16/2007,44.5,44.5,42.8,43.35,653300,41.78
8/14/2007,44.8,45.6,44.5,45,625400,43.37
8/13/2007,45,45.6,44.4,44.9,690500,43.27
8/10/2007,43.75,44.6,42.1,44.3,773400,42.69
8/9/2007,45.75,47.1,44.35,44.65,1330900,43.03
8/8/2007,44.8,46.4,44.8,45.65,1704600,43.99
8/7/2007,45,45.15,44.1,44.4,979500,42.79
8/6/2007,44.75,46.2,43.1,44.25,1173600,42.64
8/3/2007,45.95,46.4,44.4,44.9,1897700,43.27
8/2/2007,47,47,45,45.35,1482000,43.7
8/1/2007,48,48.15,45,45.15,2054800,43.51
7/31/2007,48.6,49.2,47.55,48.5,1687900,46.74
7/30/2007,42.9,49,41.9,47.85,1825000,46.11
7/27/2007,48,50.95,47.55,48.15,4801900,46.4
7/26/2007,48.1,50.85,47.85,49.65,5674300,47.85
7/25/2007,48.5,48.5,47.2,47.6,1534500,45.87
7/24/2007,50.5,50.6,48.2,48.5,1585300,46.74
7/23/2007,50.3,51.1,49.55,50,1299600,48.18
7/20/2007,51.9,51.9,50,50.2,2705300,48.38
7/19/2007,48.5,53,47.6,51.3,8797100,49.44
7/18/2007,48.55,49,47.3,48,1049000,46.26
7/17/2007,50.4,51.2,48.25,48.55,3285100,46.79
7/16/2007,47,50.6,47,49.9,4108700,48.09
7/13/2007,48,50.45,47.05,47.45,3174000,45.73
7/12/2007,50,50.6,48,48.5,4442500,46.74
7/11/2007,51.05,52.4,50.1,50.45,8234200,48.62
7/10/2007,47.5,51.65,47.5,50.95,14556300,49.1
7/9/2007,46.7,47.5,46.15,46.35,960400,44.67
7/6/2007,46.5,48.15,45.9,46.65,2999700,44.96
7/5/2007,48.85,48.85,45.8,46.2,3593700,44.52
7/4/2007,45.2,49.3,44.5,48.7,6724700,46.93
7/3/2007,46.2,46.3,44.9,45.05,869300,43.41
7/2/2007,44.5,45.7,44,45.2,1676300,43.56
6/29/2007,43,44.35,42.8,43.95,1145000,42.35
6/28/2007,43.5,43.7,42.25,42.65,2662200,41.1
6/27/2007,43.8,43.9,43.35,43.5,615000,41.92
6/26/2007,44.15,44.3,43.6,43.7,454200,42.11
6/25/2007,44.45,44.6,43.8,43.95,623900,42.35
6/22/2007,43.8,44.4,43.6,43.95,516400,42.35
6/21/2007,43.9,44.75,43.1,43.8,990100,42.21
6/20/2007,43.5,43.8,43.3,43.65,537100,42.06
6/19/2007,43.1,43.45,42.85,43.2,384700,41.63
6/18/2007,43.5,44.15,42.2,42.95,508700,41.39
6/15/2007,44.7,44.7,43.25,43.45,522900,41.87
6/14/2007,44.2,45.3,43.4,43.85,523200,42.26
6/13/2007,43.5,44.2,43.35,43.7,815300,42.11
6/12/2007,44.4,44.6,43.35,43.65,509100,42.06
6/11/2007,44.5,45.5,44.3,44.4,767400,42.79
6/8/2007,44.55,44.9,44.25,44.5,859000,42.88
6/7/2007,44.75,45.2,44.4,44.8,998100,43.17
6/6/2007,46.5,46.5,44.5,44.75,1493600,43.12
6/5/2007,45.25,46.15,44.8,45.9,1464400,44.23
6/4/2007,46,46.5,45.3,45.55,1530700,43.9
5/31/2007,44.6,46.4,44.2,45.4,6272900,43.75
5/30/2007,45.2,45.2,43.9,44.15,1989800,42.55
5/29/2007,45.4,45.75,45,45.2,949700,43.56
5/28/2007,45,45.8,44.75,45.25,998200,43.61
5/25/2007,44.25,44.95,43.55,44.65,1167400,43.03
5/24/2007,44.9,45.45,44.2,44.45,1196700,42.84
5/23/2007,45.7,46.5,44.7,44.9,1656600,43.27
5/22/2007,45.65,45.8,44.8,45.2,1414600,43.56
5/21/2007,47.7,47.95,45.55,45.7,1918200,44.04
5/18/2007,48.5,48.9,47.2,47.45,2177000,45.73
5/17/2007,47,49.2,47,48.2,6850300,46.45
5/16/2007,46.5,47,45.9,46.6,2827100,44.91
5/15/2007,44.8,46.7,44.05,46,3667300,44.33
5/14/2007,44.5,46.05,44.4,44.55,1498900,42.93
5/11/2007,44,45.6,42.5,45.25,1472900,43.61
5/10/2007,45.5,46.2,44.2,44.7,998300,43.08
5/9/2007,45.15,45.4,44.5,45.1,859800,43.46
5/8/2007,46.5,46.65,45.1,45.15,1491300,43.51
5/7/2007,45.9,46.7,45.55,45.75,1724900,44.09
5/4/2007,47,47.3,45.5,45.65,2640200,43.99
5/3/2007,45.75,47.7,45.5,46.9,7642000,45.2
4/30/2007,44.5,45.5,44.5,45.05,2697200,43.41
4/27/2007,44.5,46.15,44.45,44.65,5276000,43.03
4/26/2007,45.9,46,43.4,44.25,3910900,42.64
4/25/2007,44,46,43.9,44.9,2554500,43.27
4/24/2007,45,45.1,43.9,44.1,2256500,42.5
4/23/2007,46.75,46.75,44.75,45.1,1091600,43.46
4/20/2007,45.05,46.6,45.05,45.85,770300,44.18
4/19/2007,46.9,47.05,44,45.05,2185000,43.41
4/18/2007,47.15,47.7,46.7,46.8,487300,45.1
4/17/2007,48,48.25,47,47.15,672600,45.44
4/16/2007,47.6,48.3,47.2,47.95,1559500,46.21
4/13/2007,47.4,47.85,46.55,46.8,1657600,45.1
4/12/2007,47.2,48.6,46.3,47,2016600,45.29
4/11/2007,46.8,48.55,46.6,47.1,3840400,45.39
4/10/2007,44,46.75,43.55,46.35,2259900,44.67
4/9/2007,43.55,44,43.2,43.95,616500,42.35
4/5/2007,42.75,43.3,42.2,43.05,415600,41.49
4/4/2007,43,43.5,42.15,42.25,475100,40.72
4/3/2007,42.7,42.7,42.05,42.5,394400,40.96
4/2/2007,43.95,43.95,41.8,42.2,677400,40.67
3/30/2007,43.8,44.4,43.25,43.45,1224500,41.87
3/29/2007,45,45,42.75,43.1,3551100,41.53
3/28/2007,45.4,45.4,44.3,44.75,644200,43.12
3/26/2007,46.9,46.9,45,45.1,416000,43.46
3/23/2007,45.8,46,45.25,45.35,427900,43.7
3/22/2007,45.4,46.35,45.4,45.6,449600,43.94
3/21/2007,44.75,45.75,44.3,45.3,633100,43.65
3/20/2007,44.85,45.2,44.25,44.75,662400,43.12
3/19/2007,43.6,44.95,43.2,44.25,567600,42.64
3/16/2007,43.8,44,42.6,43.05,607700,41.49
3/15/2007,44.75,45,43.5,43.8,517900,42.21
3/14/2007,45,45,43.5,44.05,467600,42.45
3/13/2007,45.25,45.75,45,45.4,371200,43.75
3/12/2007,45,45.8,44.8,45.2,448800,43.56
3/9/2007,45.5,45.95,44.7,44.95,636000,43.32
3/8/2007,44.6,45.75,43.3,45.35,1253900,43.7
3/7/2007,47.1,47.1,43.5,43.95,1053100,42.35
3/6/2007,47,48.25,43.55,46.05,1661100,44.38
3/5/2007,49.7,49.7,44.6,45.4,2036800,43.75
3/2/2007,51.2,51.65,49.25,49.75,759600,47.94
3/1/2007,50.6,51.9,49.9,51.05,928200,49.2
2/28/2007,50,52,46.1,50.5,2855200,48.67
2/27/2007,52.3,52.3,50.9,51.2,1118200,49.34
2/26/2007,51,52.55,50.05,51.55,1060100,49.68
2/23/2007,52.55,53.25,50,50.45,2211600,48.62
2/22/2007,53,58,49.95,51.3,3992900,49.44
2/21/2007,54.65,55.7,52,53.1,1347100,51.17
2/20/2007,54.6,55,53.25,53.5,866700,51.56
2/19/2007,53.5,57.95,53.5,54.65,1439700,52.67
2/15/2007,52.5,58.05,52.5,57.15,6186400,55.07
2/14/2007,50.2,52.1,48.8,51.4,1609500,49.53
2/13/2007,51.25,53.1,49.6,50.15,1783000,48.33
2/12/2007,56,56,50.45,51.2,1946700,49.34
2/9/2007,58.5,58.6,55.5,56.1,1217100,54.06
2/8/2007,61.5,61.5,58.6,59.05,767000,56.91
2/7/2007,61.05,61.65,60.1,60.7,986700,58.5
2/6/2007,60.85,62.7,60.1,61.05,2317700,58.83
2/5/2007,58.4,61.95,58.4,60.7,2441900,58.5
2/2/2007,58.95,59.95,58.5,58.9,1229600,56.76
2/1/2007,58.5,60,58,58.35,1149200,56.23
1/31/2007,61,61.35,59,59.3,1606500,57.15
1/29/2007,61.7,61.7,59.5,60.55,3738100,58.35
1/25/2007,56,63.25,55.4,59.25,11883000,57.1
1/24/2007,55.4,56,54.85,55.55,386000,53.53
1/23/2007,56,56,55.05,55.15,274600,53.15
1/22/2007,56.95,57,55.55,55.75,441700,53.73
1/19/2007,56.15,57.75,55.15,56.65,1263300,54.59
1/18/2007,57.9,58,55.25,55.85,637900,53.82
1/17/2007,56.9,58.7,56.9,57.55,1278600,55.46
1/16/2007,55,57.95,55,56.85,1984100,54.79
1/15/2007,54,55.5,53.3,55,1217700,53
1/12/2007,53.8,54.15,53,53.4,915900,51.46
1/11/2007,52,53.1,51.6,52.95,281500,51.03
1/10/2007,52.3,52.8,51.6,51.85,276400,49.97
1/9/2007,52.75,53.3,52.2,52.5,373500,50.59
1/8/2007,54,54.5,52.6,52.75,501300,50.83
1/5/2007,54.25,55.7,53.5,54.05,1176900,52.09
1/4/2007,52.6,54.6,51.05,54.1,1237000,52.14
1/3/2007,52.6,52.8,52,52.25,350600,50.35
1/2/2007,52.1,52.7,51.05,52.4,457100,50.5
12/29/2006,52.1,52.65,51.6,51.8,592400,49.92
12/28/2006,52.9,53,51.7,52.2,1022800,50.3
12/27/2006,51.6,54,51.6,52,516300,50.11
12/26/2006,52.2,52.5,51.3,51.6,555400,49.73
12/22/2006,52,52.15,51.05,51.2,337200,49.34
12/21/2006,51,51.9,50.5,51.7,449800,49.82
12/20/2006,51,52.25,50.5,51.1,1145300,49.24
12/19/2006,51.45,52.55,50.45,50.95,620500,49.1
12/18/2006,51.6,51.6,49.3,51.25,874800,49.39
12/15/2006,50.9,51.95,50.7,51.1,476000,49.24
12/14/2006,51.5,52.45,50.05,50.7,1318700,48.86
12/13/2006,48.35,51.5,45.6,50.9,2260600,49.05
12/12/2006,50,51.5,47.1,48.1,2204100,46.35
12/11/2006,53.55,54,49.1,50.95,2160400,49.1
12/8/2006,53.85,54.4,52.65,53.55,993000,51.61
12/7/2006,55,55.1,53.55,53.8,832500,51.85
12/6/2006,55.8,55.9,53,53.65,1134100,51.7
12/5/2006,56.5,56.9,54.85,55.2,1498100,53.2
12/4/2006,54,56.5,53,55.7,2975200,53.68
12/1/2006,53.5,54.25,52.6,53.3,1124000,51.36
11/30/2006,53.7,53.7,51.5,52.55,1369900,50.64
11/29/2006,53,53.7,52.85,53.05,1005600,51.12
11/28/2006,52.4,54,51.6,52.55,2696000,50.64
11/27/2006,51,54.7,50.15,52.4,4517600,50.5
11/24/2006,50.9,50.9,49.55,50,1299900,48.18
11/23/2006,51.95,52.2,50.1,50.3,970300,48.47
11/22/2006,51.45,52.2,50.65,51.5,2438800,49.63
11/21/2006,48.85,51,48.85,50.45,2355600,48.62
11/20/2006,51,51,48.8,49.05,2275800,47.27
11/17/2006,53,53.9,51.05,51.25,1455800,49.39
11/16/2006,54.35,54.75,52.5,52.8,1499300,50.88
11/15/2006,55.45,55.45,53.9,54.15,1204900,52.18
11/14/2006,56.9,57.3,54.45,54.9,1437600,52.91
11/13/2006,57,57.9,56.3,56.6,1480500,54.54
11/10/2006,58,58,56.2,56.55,1825800,54.5
11/9/2006,57.5,59,56.9,57.2,1474200,55.12
11/8/2006,59.5,59.6,57,57.5,1693200,55.41
11/7/2006,58.5,60.4,58.3,58.9,2223300,56.76
11/6/2006,58.9,58.95,56.1,58,1907900,55.89
11/3/2006,61.7,61.7,57.5,58,2067000,55.89
11/2/2006,61,61.8,60.4,60.6,1304500,58.4
11/1/2006,62.8,62.8,60.4,60.9,2131500,58.69
10/31/2006,67.5,67.9,60.85,62.05,3382900,59.8
10/30/2006,66.95,68.8,66.9,67.5,1072700,65.05
10/27/2006,68,68.45,66.55,66.95,1240000,64.52
10/26/2006,67.15,67.95,66.4,67.25,2343600,64.81
10/23/2006,66.5,67.7,66.05,67.15,1038300,64.71
10/20/2006,65.6,66.8,65.6,66.05,470400,63.65
10/19/2006,66.35,66.9,65.1,65.6,619200,63.22
10/18/2006,67,67.35,66,66.35,938700,63.94
10/17/2006,67.9,68,66.75,67.1,994100,64.66
10/16/2006,68,68.3,66.9,67.25,666300,64.81
10/13/2006,69.4,69.4,67.4,67.7,823300,65.24
10/12/2006,69.3,69.3,66.2,68.55,943100,66.06
10/11/2006,71,71.5,68.05,68.4,566600,65.92
10/10/2006,72,72.7,70.2,70.5,835700,67.94
10/9/2006,71.5,72.4,70.2,71.1,1362600,68.52
10/6/2006,67.95,71.7,67.95,71.1,2229500,68.52
10/5/2006,67.2,69,67.2,67.95,456200,65.48
10/4/2006,68.5,69.45,67,67.2,373500,64.76
10/3/2006,68.1,69.4,67.05,68.5,806100,66.01
9/29/2006,65.75,68.7,65.75,68.1,1169000,65.63
9/28/2006,66,66.35,65.1,65.75,892400,63.36
9/27/2006,65.5,66.5,65.25,65.7,396200,63.31
9/26/2006,65.4,65.85,64.6,65.3,362700,62.93
9/25/2006,66.5,66.85,64.8,65.15,522100,62.78
9/22/2006,66.5,67,65.05,66.2,488800,63.8
9/21/2006,66.1,67.95,66.1,66.6,649400,64.18
9/20/2006,66.95,67.25,65.2,65.85,735500,63.46
9/19/2006,69,70.15,66,67,907400,64.57
9/18/2006,69,70.2,68.65,68.95,881400,66.45
9/15/2006,70,70.35,67.35,68.65,1563000,66.16
9/14/2006,70.1,71.9,69.25,70.15,2452800,67.6
9/13/2006,68.5,71.7,67.55,71,1339600,68.42
9/12/2006,65.4,68.5,63.4,67,1231600,64.57
9/11/2006,70.8,71.2,64.25,65.35,1263600,62.98
9/8/2006,71.45,72.15,70.1,70.8,1944200,68.23
9/7/2006,67,70.85,66,70.3,2641900,67.75
9/6/2006,67.9,68.7,67,67.35,902200,64.9
9/5/2006,68.65,69.45,67.5,67.9,1622500,65.43
9/4/2006,64.6,68.7,64.3,68.05,3193400,65.58
9/1/2006,62.5,64.55,60.95,64.3,2674100,61.96
8/31/2006,61,62.7,60.5,61.5,868100,59.27
8/30/2006,61.45,61.9,60.65,60.95,631900,58.74
8/29/2006,60.55,62.5,60.55,61.1,912000,58.88
8/28/2006,61.55,61.7,61.05,61.5,336100,59.27
8/25/2006,63.5,63.5,60,60.8,878200,58.59
8/24/2006,61,62,59.15,61.55,836600,59.31
8/23/2006,63.55,63.8,59.9,60.45,1777300,58.25
8/22/2006,63.8,65,62.65,63.55,1433800,61.24
8/21/2006,62.5,63.95,62.5,62.9,1065400,60.62
8/18/2006,61,63.25,59.25,62.6,1432800,60.33
8/17/2006,61.2,62.7,59.5,59.9,716300,57.72
8/16/2006,61.2,62.3,60.5,60.8,1360100,58.59
8/14/2006,54.75,60.7,54.75,60.2,1411100,58.01
8/11/2006,56.45,58.2,56.45,57.6,861600,55.51
8/10/2006,56.85,57,55.65,56.3,536400,54.26
8/9/2006,56.8,57.5,56.3,56.5,461500,54.45
8/8/2006,55.1,57.35,55.1,56.8,492900,54.74
8/7/2006,54.9,56.05,54.5,55.1,289400,53.1
8/4/2006,55.5,56.45,55.05,55.2,374700,53.2
8/2/2006,54.9,56.45,54.5,55.65,490100,53.63
8/1/2006,54.75,54.9,54.2,54.75,482800,52.76
7/31/2006,55.35,56,54.5,54.9,807300,52.91
7/28/2006,55.2,56.9,55.1,55.35,985300,53.34
7/27/2006,57.3,58.45,54.65,57.4,3790000,55.32
7/26/2006,56.65,57.9,56.3,57.3,414100,55.22
7/25/2006,56.7,57.6,56.15,56.65,581600,54.59
7/24/2006,55,57,53.15,56.7,846800,54.64
7/21/2006,57.7,57.7,54.6,55.1,880900,53.1
7/20/2006,59.4,59.75,56.25,56.55,912900,54.5
7/19/2006,60.4,61.7,56.9,57.1,893100,55.03
7/18/2006,64.15,64.9,59.3,59.75,958500,57.58
7/17/2006,61.95,66.4,61.35,63.4,2382300,61.1
7/14/2006,60.1,62,58,61.3,335800,59.07
7/13/2006,61.5,63.05,56.2,61.05,635200,58.83
7/12/2006,60.05,61,55.65,60.65,524200,58.45
7/11/2006,62.6,63.8,60.8,61.2,545900,58.98
7/10/2006,63.5,63.9,52.85,62.55,641200,60.28
7/7/2006,65.85,67.2,63.15,63.65,1970800,61.34
7/6/2006,63,65.2,60.4,64.85,1861700,62.49
7/5/2006,61.25,63.1,59.65,62.5,1852200,60.23
7/4/2006,58,60.8,57.85,60.35,1164200,58.16
7/3/2006,57.4,59.6,57.25,57.85,348400,55.75
6/30/2006,57.5,58.5,56.8,57.65,626900,55.56
6/29/2006,59.6,59.6,55.5,56.2,888600,54.16
6/28/2006,56.3,58.2,55.3,56.85,938000,54.79
6/27/2006,58.8,58.8,55.5,57.55,829000,55.46
6/26/2006,62.5,64,57.1,58,538400,55.89
6/23/2006,63,64.8,60,62.1,401000,59.84
6/22/2006,63.7,64.7,62.25,62.75,699600,60.47
6/21/2006,56.6,62,56.6,61.5,1499500,59.27
6/20/2006,58.9,59.2,57,57.95,407200,55.85
6/19/2006,56.2,59.65,56,58.9,644000,56.76
6/14/2006,54.6,56.95,52.9,53.2,1023200,51.27
6/13/2006,54,55.45,51.05,54.35,1514100,52.38
6/12/2006,56,57.8,55,55.45,1905600,53.44
6/9/2006,54.1,56.3,52.2,55.55,3257500,53.53
6/8/2006,60.05,61,54,55.1,1461800,53.1
6/7/2006,67.25,67.95,60.5,61.15,1116000,58.93
6/6/2006,69,69.45,65.5,68.05,741000,65.58
6/5/2006,73.9,73.9,70.1,70.3,809600,67.75
6/2/2006,73.2,73.85,68.55,72.15,1521300,69.53
6/1/2006,75,75.9,72,73.35,1160000,70.69
5/30/2006,79.7,82.35,77,78.4,2177500,75.55
5/29/2006,79,80.9,78,78.35,914000,75.5
5/26/2006,74.9,79.5,74.5,78,1032400,75.17
5/25/2006,78,78,72,73.8,1582200,71.12
5/24/2006,74,80,72.8,75.8,2150400,73.05
5/23/2006,71,73.65,65.5,72.85,1951700,70.2
5/22/2006,81,83,56,69.85,3310800,67.31
5/19/2006,88.7,91,77.05,79.75,807000,76.85
5/18/2006,90,90,84,86.65,1030300,83.5
5/17/2006,89.7,91.9,89.7,91,660700,87.69
5/16/2006,90.95,91.7,82.7,88.5,1191900,85.29
5/15/2006,90,94.1,90,90.55,726100,87.26
5/12/2006,94,95.4,91,93.4,795100,90.01
5/11/2006,99.5,99.5,94.6,95.3,609800,91.84
5/10/2006,101,102.45,98.2,98.85,730100,95.26
5/9/2006,98.3,102.5,98,100.45,1850000,96.8
5/8/2006,97.45,100.8,97,98.9,1587300,95.31
5/5/2006,95.65,99.9,95.1,96.75,890500,93.24
5/4/2006,93.95,97.5,93.5,95.65,1109900,92.18
5/3/2006,94.7,94.7,92.75,93.75,691100,90.34
5/2/2006,94.7,98.8,92.75,93.25,779300,89.86
4/27/2006,99,99,93.3,94,3706900,90.59
4/26/2006,95.2,99.45,94.2,98.6,851100,95.02
4/25/2006,102,102.9,97.3,98.35,764500,94.78
4/24/2006,102,102.9,100.7,101.95,1105700,98.25
4/21/2006,102.6,104.4,100.25,101.65,1062300,97.96
4/20/2006,104.5,104.8,101.25,102.05,1554700,98.34
4/19/2006,106,107,101.25,103.45,1959800,99.69
4/18/2006,104.7,106.4,101.5,105.2,1933900,101.38
4/17/2006,101,102.9,100,102.35,1139400,98.63
4/13/2006,104,105,96.8,99,2489300,95.4
4/10/2006,107.2,111.4,106.15,109.9,2150800,105.91
4/7/2006,112.4,113.8,104,106,5129200,102.15
4/5/2006,101.4,111.85,101,111.35,5661000,107.31
4/4/2006,102.5,103.75,100.3,100.65,1524800,96.99
4/3/2006,102.1,105,100.55,101.5,1154700,97.81
3/31/2006,96.75,101.5,95.05,100.5,2501800,96.85
3/30/2006,93,96.1,91.8,94.65,1704800,91.21
3/28/2006,93.2,94,91.8,92.7,692900,89.33
3/27/2006,92.9,93.9,90.7,93.2,1069300,89.81
3/24/2006,91.5,91.9,90.5,91.45,472500,88.13
3/23/2006,91,91.85,90.3,90.7,599700,87.41
3/22/2006,92.45,92.45,89.1,90.45,1897500,87.16
3/21/2006,95.5,96.25,92.1,92.6,841200,89.24
3/20/2006,97,97,95.05,95.5,427900,92.03
3/17/2006,97.5,99.35,96.1,96.55,805900,93.04
3/16/2006,98.2,98.45,96.45,97.2,563200,93.67
3/14/2006,99.7,99.8,97,97.5,606500,93.96
3/13/2006,99,101.45,98.65,99.25,1101000,95.65
3/10/2006,98.5,100.25,98,98.95,1152900,95.36
3/9/2006,98,98,94.55,97.55,752300,94.01
3/8/2006,100.9,101.9,96.75,97.4,1071700,93.86
3/7/2006,99.9,103.4,98.25,100.9,2437300,97.24
3/6/2006,97.9,100.3,97.65,99.2,1429000,95.6
3/3/2006,99.55,99.55,96.3,97,1013800,93.48
3/2/2006,101.8,102.25,98.3,98.85,1355400,95.26
3/1/2006,99.5,102.5,97.7,100.6,2613400,96.95
2/28/2006,105.25,106.6,97.6,98.85,6311200,95.26
2/27/2006,99.4,104.75,98.9,104.2,4167700,100.42
2/24/2006,96.4,99.85,95.85,98.85,1962500,95.26
2/23/2006,96.15,96.5,94.55,95.55,1566200,92.08
2/22/2006,96.25,97.1,94.7,96.15,802400,92.66
2/20/2006,94.25,94.9,92.2,94.45,794300,91.02
2/17/2006,98.4,98.4,93.6,94.3,525300,90.87
2/16/2006,98.8,99.45,97,97.75,2158600,94.2
2/15/2006,99,100,97.3,97.95,1457800,94.39
2/14/2006,97.8,99,96.3,97.65,1525000,94.1
2/13/2006,88,98.3,88,97.1,1282600,93.57
2/10/2006,93,96.15,92.25,95.75,2018200,92.27
2/8/2006,91.8,93.5,90.5,92.75,1176200,89.38
2/7/2006,92,92.5,90.35,90.85,557900,87.55
2/6/2006,92,92.8,91.4,91.75,452700,88.42
2/3/2006,91.9,93.5,91.3,92.3,1785700,88.95
2/2/2006,91.1,93.25,91,92.4,1804300,89.04
2/1/2006,93.9,93.9,89.8,90.4,1500500,87.12
1/31/2006,90.1,95.2,89.6,93.3,2836500,89.91
1/30/2006,92.6,93,89.6,90.05,1349000,86.78
1/27/2006,91.6,93.4,90.05,92.55,2144900,89.19
1/25/2006,92.25,93,90.1,90.6,1260800,87.31
1/24/2006,92.5,93.5,92.1,92.25,622500,88.9
1/23/2006,93,94.5,91.1,92.2,716200,88.85
1/19/2006,93.15,95.15,93.15,94.35,714100,90.92
1/18/2006,97,97,90,92.95,1064600,89.57
1/16/2006,98.5,98.5,95.4,95.8,633600,92.32
1/13/2006,98,100,97.9,98.5,1052000,94.92
1/12/2006,95,98.75,94.6,98,1168000,94.44
1/10/2006,99,99.7,96.55,96.9,1145800,93.38
1/9/2006,100,101.45,98.3,99.05,1803800,95.45
1/6/2006,96.8,100.55,96.3,99.8,3549400,96.18
1/5/2006,96.5,96.9,95,96.2,861400,92.71
1/4/2006,98.05,98.05,95.4,95.95,814600,92.47
1/3/2006,96.8,97.95,96.8,97.2,824400,93.67
1/2/2006,96.1,98.3,95.6,96.85,1883000,93.33
12/30/2005,93,96.15,93,95.45,2511500,91.98
12/29/2005,93.7,95.75,92.1,92.65,4248700,89.28
12/28/2005,99.9,100,93.1,93.65,3942600,90.25
12/27/2005,100.2,102.5,98.9,99.3,3357700,95.69
12/26/2005,103.5,103.7,99.7,100.05,1206700,96.42
12/23/2005,105.8,106.4,102.55,102.95,1364600,99.21
12/22/2005,106.8,107,105.3,105.85,1250800,102.01
12/21/2005,108,108.9,106,106.5,1395800,102.63
12/20/2005,107,108,105.75,107.4,2131200,103.5
12/19/2005,109.7,109.95,105.75,106.5,2103200,102.63
12/16/2005,108,109.4,107,108.45,772500,104.51
12/15/2005,110.7,111.8,107.4,108,1361100,104.08
12/14/2005,112,112.4,109.5,109.95,1143000,105.96
12/13/2005,112,112.85,111.4,111.75,1001600,107.69
12/12/2005,111.7,114,111,111.8,1280800,107.74
12/9/2005,110.7,112.25,109.7,111.5,606000,107.45
12/8/2005,109.1,110.55,108.05,110.15,677300,106.15
12/7/2005,110,111.25,109.5,109.7,411800,105.72
12/6/2005,109.85,111.05,108.55,109.3,1400700,105.33
12/5/2005,112.4,112.6,109.25,109.85,1237100,105.86
12/2/2005,112.5,113.85,111.25,111.75,812800,107.69
12/1/2005,110.1,111.5,109.4,111.2,722900,107.16
11/30/2005,111.5,113.45,109.5,110.15,1420000,106.15
11/29/2005,113,113.95,110.2,110.8,1315300,106.78
11/28/2005,114.5,115,112.4,112.85,1253000,108.75
11/25/2005,111.2,114.4,111.2,113.95,1993500,109.81
11/24/2005,108.4,111.05,107.35,110.35,3346100,106.34
11/23/2005,109,109.8,106.7,107.9,1596900,103.98
11/22/2005,111.95,112.5,108.05,108.7,1411200,104.75
11/21/2005,115,115.7,111.55,111.95,942800,107.88
11/18/2005,116.9,117.3,114.65,115.2,1504600,111.02
11/17/2005,117,117,114.4,115.8,1026500,111.59
11/16/2005,114.6,116.8,113.6,116.2,1173300,111.98
11/14/2005,116,116.7,112.7,113.95,1287800,109.81
11/11/2005,115.1,116.4,114.5,115.55,1090800,111.35
11/10/2005,111.95,115.3,111,114.3,1261500,110.15
11/9/2005,113,114.3,110.25,111.1,1187300,107.06
11/8/2005,112,114.5,111.6,113.1,1398800,108.99
11/7/2005,106.5,111.8,105,111.45,2066300,107.4
11/2/2005,106.8,107.9,102.65,106.15,1655200,102.29
10/31/2005,102,106,101.55,105.75,2375600,101.91
10/28/2005,108.05,108.9,99.75,101.3,3262300,97.62
10/27/2005,113.85,114.35,106,107.55,2144300,103.64
10/26/2005,114.65,115.8,113.4,113.85,570800,109.71
10/25/2005,117,117,113.2,114.35,887300,110.2
10/24/2005,120.7,120.7,114.3,116.15,1595900,111.93
10/21/2005,114,119.5,110.55,118.85,1762900,114.53
10/20/2005,122.1,123,111.9,113.4,1842300,109.28
10/19/2005,122,122,114.5,120.6,1521500,116.22
